asteroid_number,H_mag,status,family1,dv_fam1,near1,family2,dv_fam2,near2,rescod
2264,10.92,3,24,0.0,0,0,0.0,0,0
2268,11.72,3,158,0.0,0,0,0.0,0,0
2270,11.43,3,24,0.0,0,0,0.0,0,0
2279,12.9,1,135,0.0,0,0,0.0,0,0
2289,13.38,1,569,0.0,0,0,0.0,0,0
2293,11.19,3,24,0.0,0,0,0.0,0,0
2296,11.74,3,24,0.0,0,0,0.0,0,0
2297,11.32,3,24,0.0,0,0,0.0,0,0
2299,13.13,3,5,0.0,0,0,0.0,0,0
2300,11.82,3,158,0.0,0,0,0.0,0,0
2302,11.7,3,15,0.0,0,0,0.0,0,0
2304,12.09,3,15,0.0,0,0,0.0,0,0
2306,12.09,3,110,0.0,0,0,0.0,0,0
2309,11.32,3,221,0.0,0,0,0.0,0,0
2310,11.62,3,24,0.0,0,0,0.0,0,0
2313,12.87,3,135,0.0,0,0,0.0,0,0
2315,10.75,3,221,0.0,0,0,0.0,0,0
2316,12.73,1,20,0.0,0,0,0.0,0,0
2319,12.09,3,158,0.0,0,0,0.0,0,0
2324,11.44,3,24,0.0,0,0,0.0,0,0
2325,11.84,3,24,0.0,0,0,0.0,0,0
2326,10.95,3,293,0.0,0,0,0.0,0,0
2333,11.8,3,145,0.0,0,0,0.0,0,0
2336,11.82,3,24,0.0,0,0,0.0,0,0
2337,11.93,3,15,0.0,0,0,0.0,0,0
2338,11.78,3,158,0.0,0,0,0.0,0,0
2342,11.79,3,24,0.0,0,0,0.0,0,0
2345,10.85,3,221,0.0,0,0,0.0,0,0
2355,11.54,3,221,0.0,0,0,0.0,0,0
2358,11.09,3,221,0.0,0,0,0.0,0,0
2361,11.98,3,24,0.0,0,0,0.0,0,0
2365,11.43,3,5,0.0,0,0,0.0,0,0
2372,11.66,3,24,0.0,0,0,0.0,0,0
2373,12.26,3,93,0.0,0,0,0.0,0,0
2377,11.99,3,158,0.0,0,0,0.0,0,0
2381,11.64,3,15,0.0,0,0,0.0,0,0
2382,11.65,3,2,0.0,0,0,0.0,0,0
2384,11.73,3,15,0.0,0,0,0.0,0,0
2386,11.6,3,93,0.0,0,0,0.0,0,0
2387,11.24,3,221,0.0,0,0,0.0,0,0
2400,11.92,3,221,0.0,0,0,0.0,0,0
2401,12.36,3,847,0.0,0,0,0.0,0,0
2404,11.64,3,24,0.0,0,0,0.0,0,0
2405,11.48,3,24,0.0,0,0,0.0,0,0
2413,11.35,3,221,0.0,0,0,0.0,0,8-3-3
2414,11.38,3,375,0.0,0,0,0.0,0,0
2416,11.21,3,221,0.0,0,0,0.0,0,0
2418,12.62,3,24,0.0,0,0,0.0,0,0
2419,13.23,3,4,0.0,0,0,0.0,0,0
2425,11.14,3,221,0.0,0,0,0.0,0,0
2427,12.58,3,808,0.0,0,0,0.0,0,0
2428,11.37,3,490,0.0,0,0,0.0,0,0
2429,11.88,3,170,0.0,0,0,0.0,0,0
2436,12.2,3,10,0.0,0,0,0.0,0,0
2439,11.78,3,24,0.0,0,0,0.0,0,0
2443,10.21,3,221,0.0,0,0,0.0,0,0
2450,11.62,3,24,0.0,0,0,0.0,0,0
2453,11.21,3,221,0.0,0,0,0.0,0,0
2454,13.3,3,883,0.0,0,0,0.0,0,0
2459,11.26,3,221,0.0,0,0,0.0,0,0
2461,11.56,3,24,0.0,0,0,0.0,0,0
2462,13.52,3,135,0.0,0,0,0.0,0,0
2463,11.72,3,15,0.0,0,0,0.0,0,0
2470,11.71,3,158,0.0,0,0,0.0,0,0
2471,11.66,3,221,0.0,0,0,0.0,0,0
2473,13.02,3,883,0.0,0,0,0.0,0,0
2475,11.59,3,221,0.0,0,0,0.0,0,0
2476,11.2,3,221,0.0,0,0,0.0,0,0
2482,12.58,3,158,0.0,0,0,0.0,0,0
2487,13.02,1,135,0.0,0,0,0.0,0,4-2-1
2489,12.05,3,24,0.0,0,0,0.0,0,0
2490,11.83,3,15,0.0,0,0,0.0,0,0
2492,11.48,3,24,0.0,0,0,0.0,0,5-2-2
2493,12.43,3,93,0.0,0,0,0.0,0,0
2498,11.78,3,158,0.0,0,0,0.0,0,0
2499,12.25,3,24,0.0,0,0,0.0,0,0
2505,11.58,3,24,0.0,0,0,0.0,0,0
2506,11.84,3,158,0.0,0,0,0.0,0,2+1-1
2508,13.03,3,4,0.0,0,0,0.0,0,0
2509,12.71,3,135,0.0,0,0,0.0,0,0
2512,12.49,3,883,0.0,0,0,0.0,0,0
2517,11.77,3,24,0.0,0,0,0.0,0,0
2519,11.51,3,24,0.0,0,0,0.0,0,0
2521,11.56,3,93,0.0,0,0,0.0,0,0
2522,11.34,3,221,0.0,0,0,0.0,0,0
2523,11.25,3,221,0.0,0,0,0.0,0,0
2524,11.08,3,24,0.0,0,0,0.0,0,0
2525,11.01,3,24,0.0,0,0,0.0,0,0
2528,12.14,3,24,0.0,0,0,0.0,0,0
2530,12.04,3,221,0.0,0,0,0.0,0,0
2531,10.86,3,221,0.0,0,0,0.0,0,0
2533,11.75,3,24,0.0,0,0,0.0,0,0
2534,11.32,3,24,0.0,0,0,0.0,0,0
2537,12.59,3,15,0.0,0,0,0.0,0,0
2541,11.93,3,158,0.0,0,0,0.0,0,0
2547,13.43,3,4,0.0,0,0,0.0,0,0
2549,12.45,3,24,0.0,0,0,0.0,0,0
2551,12.37,3,24,0.0,0,0,0.0,0,0
2554,12.63,3,2076,0.0,0,0,0.0,0,0
2555,11.9,3,158,0.0,0,0,0.0,0,0
2560,11.89,3,110,0.0,0,0,0.0,0,0
2561,13.44,3,135,0.0,0,0,0.0,0,0
2562,11.4,3,221,0.0,0,0,0.0,0,0
2563,11.62,3,24,0.0,0,0,0.0,0,0
2565,14.12,1,135,0.0,0,0,0.0,0,0
2574,11.77,3,158,0.0,0,0,0.0,0,0
2578,11.54,3,221,0.0,0,0,0.0,0,0
2587,11.5,3,24,0.0,0,0,0.0,0,5-2-2
2589,12.12,3,158,0.0,0,0,0.0,0,0
2590,12.38,3,4,0.0,0,0,0.0,0,0
2591,11.39,3,158,0.0,0,0,0.0,0,0
2592,12.03,3,24,0.0,0,0,0.0,0,0
2595,12.11,3,93,0.0,0,0,0.0,0,0
2598,12.96,3,668,0.0,0,0,0.0,0,0
2600,11.55,3,221,0.0,0,0,0.0,0,0
2605,12.17,3,221,0.0,0,0,0.0,0,0
2607,13.44,3,135,0.0,0,0,0.0,0,0
2615,12.31,3,10,0.0,0,0,0.0,0,5-2-2
2618,12.19,3,221,0.0,0,0,0.0,0,0
2620,12.61,3,158,0.0,0,0,0.0,0,0
2622,11.73,3,221,0.0,0,0,0.0,0,0
2626,11.76,3,158,0.0,0,0,0.0,0,0
2627,12.0,3,24,0.0,0,0,0.0,0,0
2631,11.8,3,93,0.0,0,0,0.0,0,0
2632,11.53,3,221,0.0,0,0,0.0,0,0
2638,11.72,3,170,0.0,0,0,0.0,0,0
2643,13.96,3,25,0.0,0,0,0.0,0,0
2646,11.36,3,221,0.0,0,0,0.0,0,0
2649,11.8,3,15,0.0,0,0,0.0,0,0
2657,11.99,3,24,0.0,0,0,0.0,0,5-2-2
2659,11.67,3,24,0.0,0,0,0.0,0,0
2660,11.97,3,15,0.0,0,0,0.0,0,0
2661,11.34,3,221,0.0,0,0,0.0,0,0
2667,11.82,3,24,0.0,0,0,0.0,0,0
2670,11.01,3,221,0.0,0,0,0.0,0,5-2-2
2672,12.13,3,15,0.0,0,0,0.0,0,0
2673,12.31,3,24,0.0,0,0,0.0,0,0
2677,11.5,3,221,0.0,0,0,0.0,0,0
2680,12.97,3,135,0.0,0,0,0.0,0,0
2682,13.15,3,1338,0.0,0,0,0.0,0,0
2683,11.73,3,158,0.0,0,0,0.0,0,0
2684,11.53,3,221,0.0,0,0,0.0,0,0
2685,12.01,3,15,0.0,0,0,0.0,0,0
2686,11.63,3,221,0.0,0,0,0.0,0,0
2688,11.64,3,24,0.0,0,0,0.0,0,0
2690,11.21,3,221,0.0,0,0,0.0,0,0
2700,11.9,3,158,0.0,0,0,0.0,0,0
2706,11.63,3,221,0.0,0,0,0.0,0,0
2708,12.0,3,24,0.0,0,0,0.0,0,0
2710,13.08,3,135,0.0,0,0,0.0,0,0
2711,11.58,3,221,0.0,0,0,0.0,0,0
2713,11.47,3,158,0.0,0,0,0.0,0,0
2718,11.72,3,24,0.0,0,0,0.0,0,0
2721,12.04,3,24,0.0,0,0,0.0,0,0
2722,12.09,3,24,0.0,0,0,0.0,0,0
2723,12.92,3,24,0.0,0,0,0.0,0,0
2726,12.11,3,158,0.0,0,0,0.0,0,0
2729,11.51,3,158,0.0,0,0,0.0,0,0
2740,11.37,3,221,0.0,0,0,0.0,0,0
2742,11.81,3,158,0.0,0,0,0.0,0,0
2743,12.15,3,15,0.0,0,0,0.0,0,0
2749,12.36,3,24,0.0,0,0,0.0,0,0
2751,12.88,3,135,0.0,0,0,0.0,0,0
2752,11.48,3,221,0.0,0,0,0.0,0,0
2757,11.79,3,24,0.0,0,0,0.0,0,5-2-2
2766,12.62,3,5,0.0,0,0,0.0,0,0
2767,11.46,3,221,0.0,0,0,0.0,0,0
2768,12.17,3,883,0.0,0,0,0.0,0,0
2769,11.99,3,24,0.0,0,0,0.0,0,0
2775,13.32,3,135,0.0,0,0,0.0,0,0
2781,11.86,3,24,0.0,0,0,0.0,0,0
2782,13.43,3,2782,0.0,0,0,0.0,0,0
2785,12.25,3,158,0.0,0,0,0.0,0,0
2786,11.76,3,15,0.0,0,0,0.0,0,0
2787,11.39,3,221,0.0,0,0,0.0,0,0
2790,12.28,3,15,0.0,0,0,0.0,0,0
2796,12.05,3,15,0.0,0,0,0.0,0,0
2799,13.98,3,4,0.0,0,0,0.0,0,0
2800,12.53,3,24,0.0,0,0,0.0,0,0
2801,11.69,3,93,0.0,0,0,0.0,0,0
2803,11.85,3,24,0.0,0,0,0.0,0,0
2804,11.26,3,221,0.0,0,0,0.0,0,0
2807,12.59,3,668,0.0,0,0,0.0,0,0
2808,11.23,3,221,0.0,0,0,0.0,0,0
2809,13.39,3,135,0.0,0,0,0.0,0,0
2810,12.38,3,15,0.0,0,0,0.0,0,0
2811,11.73,3,158,0.0,0,0,0.0,0,0
2814,12.04,3,158,0.0,0,0,0.0,0,0
2818,13.94,3,135,0.0,0,0,0.0,0,0
2822,12.36,3,15,0.0,0,0,0.0,0,0
2826,10.99,3,1118,0.0,0,0,0.0,0,0
2830,12.22,3,25,0.0,0,0,0.0,0,0
2833,11.73,3,158,0.0,0,0,0.0,0,0
2836,11.41,3,221,0.0,0,0,0.0,0,0
2837,11.84,3,158,0.0,0,0,0.0,0,0
2842,11.38,3,15,0.0,0,0,0.0,0,0
2848,11.59,3,24,0.0,0,0,0.0,0,0
2852,12.56,1,1128,0.0,0,0,0.0,0,0
2856,11.12,3,221,0.0,0,0,0.0,0,0
2858,13.29,3,298,0.0,0,0,0.0,0,0
2863,12.18,3,24,0.0,0,0,0.0,0,5-2-2
2865,11.25,3,170,0.0,0,0,0.0,0,0
2869,11.8,3,15,0.0,0,0,0.0,0,0
2875,12.11,3,93,0.0,0,0,0.0,0,0
2877,12.03,3,24,0.0,0,0,0.0,0,0
2878,11.68,3,221,0.0,0,0,0.0,0,0
2882,11.54,3,24,0.0,0,0,0.0,0,0
2884,12.03,3,24,0.0,0,0,0.0,0,0
2889,11.36,3,221,0.0,0,0,0.0,0,0
2894,12.49,3,24,0.0,0,0,0.0,0,0
2900,11.77,3,221,0.0,0,0,0.0,0,0
2901,11.94,3,158,0.0,0,0,0.0,0,0
2903,11.62,3,170,0.0,0,0,0.0,0,0
2905,11.93,3,93,0.0,0,0,0.0,0,0
2907,11.64,3,221,0.0,0,0,0.0,0,0
2909,11.12,3,221,0.0,0,0,0.0,0,0
2911,11.55,3,93,0.0,0,0,0.0,0,0
2915,12.82,3,15,0.0,0,0,0.0,0,0
2918,11.89,3,24,0.0,0,0,0.0,0,0
2919,11.91,3,24,0.0,0,0,0.0,0,0
2921,13.14,3,24,0.0,0,0,0.0,0,0
2924,11.92,3,158,0.0,0,0,0.0,0,0
2928,11.42,3,221,0.0,0,0,0.0,0,0
2930,12.85,3,1726,0.0,0,0,0.0,0,0
2931,11.75,3,158,0.0,0,0,0.0,0,0
2934,11.55,3,490,0.0,0,0,0.0,0,0
2940,13.98,3,668,0.0,0,0,0.0,0,0
2946,13.1,1,20,0.0,0,0,0.0,0,0
2953,11.69,3,158,0.0,0,0,0.0,0,0
2957,10.92,3,221,0.0,0,0,0.0,0,0
2958,12.27,3,158,0.0,0,0,0.0,0,0
2961,12.99,3,2076,0.0,0,0,0.0,0,0
2962,11.05,3,170,0.0,0,0,0.0,0,0
2963,12.2,3,158,0.0,0,0,0.0,0,0
2964,12.45,3,15,0.0,0,0,0.0,0,0
2967,11.02,3,375,0.0,0,0,0.0,0,0
2969,12.44,3,158,0.0,0,0,0.0,0,0
2970,12.41,3,15,0.0,0,0,0.0,0,0
2974,13.06,3,4,0.0,0,0,0.0,0,0
2977,12.34,3,93,0.0,0,0,0.0,0,0
2978,12.08,3,24,0.0,0,0,0.0,0,0
2980,13.32,3,1658,0.0,0,0,0.0,0,0
2981,12.45,3,24,0.0,0,0,0.0,0,0
2982,11.67,3,221,0.0,0,0,0.0,0,0
2985,11.98,3,158,0.0,0,0,0.0,0,0
2988,11.65,3,15,0.0,0,0,0.0,0,0
2990,13.54,3,135,0.0,0,0,0.0,0,0
2993,11.96,3,15,0.0,0,0,0.0,0,0
2996,11.98,3,1726,0.0,0,0,0.0,0,0
2998,13.8,3,135,0.0,0,0,0.0,0,0
2999,13.4,3,298,0.0,0,0,0.0,0,0
3003,11.1,3,221,0.0,0,0,0.0,0,0
3005,13.57,3,135,0.0,0,0,0.0,0,0
3006,13.83,3,135,0.0,0,0,0.0,0,0
3008,12.26,3,24,0.0,0,0,0.0,0,0
3010,12.54,3,24,0.0,0,0,0.0,0,0
3016,12.23,3,158,0.0,0,0,0.0,0,0
3017,11.49,3,15,0.0,0,0,0.0,0,0
3019,11.84,3,158,0.0,0,0,0.0,0,0
3025,10.34,3,3025,0.0,0,0,0.0,0,7-2-3
3027,13.12,1,569,0.0,0,0,0.0,0,0
3028,10.83,3,221,0.0,0,0,0.0,0,0
3032,11.49,3,158,0.0,0,0,0.0,0,0
3041,12.29,3,15,0.0,0,0,0.0,0,0
3048,13.11,3,135,0.0,0,0,0.0,0,4-2-1
3049,11.97,3,24,0.0,0,0,0.0,0,0
3054,11.68,3,24,0.0,0,0,0.0,0,0
3055,12.39,3,170,0.0,0,0,0.0,0,0
3061,11.85,3,24,0.0,0,0,0.0,0,0
3062,10.89,3,221,0.0,0,0,0.0,0,0
3064,13.29,3,135,0.0,0,0,0.0,0,0
3069,13.51,1,135,0.0,0,0,0.0,0,0
3071,11.97,3,24,0.0,0,0,0.0,0,0
3072,13.44,3,883,0.0,0,0,0.0,0,0
3080,11.59,3,15,0.0,0,0,0.0,0,0
3088,11.45,3,221,0.0,0,0,0.0,0,0
3090,12.59,3,490,0.0,0,0,0.0,0,0
3091,13.53,3,135,0.0,0,0,0.0,0,0
3093,11.51,3,15,0.0,0,0,0.0,0,0
3094,11.75,3,170,0.0,0,0,0.0,0,0
3096,12.54,3,145,0.0,0,0,0.0,0,0
3110,12.8,3,5,0.0,0,0,0.0,0,0
3114,13.58,3,135,0.0,0,0,0.0,0,0
3117,12.34,3,158,0.0,0,0,0.0,0,0
3124,13.01,3,110,0.0,0,0,0.0,0,0
3126,12.08,3,221,0.0,0,0,0.0,0,0
3128,11.94,3,24,0.0,0,0,0.0,0,0
3130,13.03,3,135,0.0,0,0,0.0,0,0
3131,11.88,3,158,0.0,0,0,0.0,0,0
3140,10.87,3,221,0.0,0,0,0.0,0,0
3143,12.37,3,158,0.0,0,0,0.0,0,0
3148,12.18,3,24,0.0,0,0,0.0,0,0
3154,12.78,3,24,0.0,0,0,0.0,0,0
3155,12.3,3,4,0.0,0,0,0.0,0,0
3157,11.57,3,1298,0.0,0,0,0.0,0,0
3158,12.37,3,170,0.0,0,0,0.0,0,0
3159,12.12,3,170,0.0,0,0,0.0,0,0
3164,12.19,3,24,0.0,0,0,0.0,0,0
3168,11.68,3,221,0.0,0,0,0.0,0,0
3170,12.28,3,158,0.0,0,0,0.0,0,0
3174,11.95,3,24,0.0,0,0,0.0,0,0
3179,11.86,3,24,0.0,0,0,0.0,0,0
3182,11.85,3,15,0.0,0,0,0.0,0,0
3186,12.73,3,24,0.0,0,0,0.0,0,0
3190,12.72,3,221,0.0,0,0,0.0,0,0
3191,12.11,3,158,0.0,0,0,0.0,0,0
3194,11.86,3,221,0.0,0,0,0.0,0,0
3195,12.44,3,158,0.0,0,0,0.0,0,0
3205,13.1,3,145,0.0,0,0,0.0,0,0
3207,12.24,3,158,0.0,0,0,0.0,0,0
3208,12.1,3,24,0.0,0,0,0.0,0,0
3213,12.3,3,24,0.0,0,0,0.0,0,0
3214,11.23,3,221,0.0,0,0,0.0,0,0
3215,12.19,3,1298,0.0,0,0,0.0,0,0
3226,13.1,3,158,0.0,0,0,0.0,0,0
3228,12.68,1,135,0.0,0,0,0.0,0,0
3232,11.57,3,221,0.0,0,0,0.0,0,0
3237,10.77,3,221,0.0,0,0,0.0,0,0
3238,13.1,3,145,0.0,0,0,0.0,0,0
3242,12.21,3,15,0.0,0,0,0.0,0,0
3243,12.3,3,221,0.0,0,0,0.0,0,0
3245,13.04,3,24,0.0,0,0,0.0,0,0
3250,11.25,3,221,0.0,0,0,0.0,0,8-3-3
3252,12.03,3,15,0.0,0,0,0.0,0,0
3261,11.71,3,158,0.0,0,0,0.0,0,6-3-2
3264,12.22,3,24,0.0,0,0,0.0,0,0
3265,12.76,3,4,0.0,0,0,0.0,0,0
3268,12.87,3,4,0.0,0,0,0.0,0,0
3269,12.38,3,729,0.0,0,0,0.0,0,0
3274,12.6,3,24,0.0,0,0,0.0,0,0
3276,12.24,3,24,0.0,0,0,0.0,0,0
3280,12.39,3,5,0.0,0,0,0.0,0,0
3286,12.43,3,15,0.0,0,0,0.0,0,0
3292,12.98,3,24,0.0,0,0,0.0,0,0
3293,13.8,3,135,0.0,0,0,0.0,0,4-2-1
3296,12.0,3,15,0.0,0,0,0.0,0,0
3297,12.23,3,24,0.0,0,0,0.0,0,0
3303,11.96,3,158,0.0,0,0,0.0,0,0
3305,12.05,3,15,0.0,0,0,0.0,0,0
3310,10.67,3,221,0.0,0,0,0.0,0,0
3312,11.47,3,221,0.0,0,0,0.0,0,0
3313,12.1,3,15,0.0,0,0,0.0,0,0
3318,10.85,3,221,0.0,0,0,0.0,0,0
3319,11.85,3,10,0.0,0,0,0.0,0,0
3321,12.61,3,5,0.0,0,0,0.0,0,0
3322,12.56,3,25,0.0,0,0,0.0,0,0
3328,11.43,3,221,0.0,0,0,0.0,0,0
3329,11.49,3,221,0.0,0,0,0.0,0,0
3330,11.3,3,3330,0.0,0,0,0.0,0,0
3334,11.68,3,158,0.0,0,0,0.0,0,0
3335,12.01,3,15,0.0,0,0,0.0,0,0
3337,12.35,3,158,0.0,0,0,0.0,0,0
3349,12.37,3,847,0.0,0,0,0.0,0,0
3357,11.63,3,221,0.0,0,0,0.0,0,0
3358,12.5,3,24,0.0,0,0,0.0,0,0
3366,11.49,3,221,0.0,0,0,0.0,0,0
3369,12.04,3,283,0.0,0,0,0.0,0,0
3374,12.5,3,158,0.0,0,0,0.0,0,0
3376,12.39,3,4,0.0,0,0,0.0,0,0
3377,12.48,3,158,0.0,0,0,0.0,0,0
3379,13.04,1,135,0.0,0,0,0.0,0,0
3380,12.05,3,158,0.0,0,0,0.0,0,0
3384,13.62,3,135,0.0,0,0,0.0,0,0
3386,12.58,3,158,0.0,0,0,0.0,0,0
3387,12.31,3,15,0.0,0,0,0.0,0,0
3388,12.72,3,25,0.0,0,0,0.0,0,0
3395,11.71,3,847,0.0,0,0,0.0,0,0
3397,13.2,3,25,0.0,0,0,0.0,0,0
3398,13.2,3,25,0.0,0,0,0.0,0,0
3399,12.45,3,24,0.0,0,0,0.0,0,0
3407,12.36,3,145,0.0,0,0,0.0,0,0
3408,13.04,3,135,0.0,0,0,0.0,0,0
3409,11.94,3,158,0.0,0,0,0.0,0,0
3418,12.23,3,24,0.0,0,0,0.0,0,0
3419,10.99,3,375,0.0,0,0,0.0,0,0
3422,11.97,3,15,0.0,0,0,0.0,0,0
3425,11.09,3,221,0.0,0,0,0.0,0,0
3430,12.32,3,847,0.0,0,0,0.0,0,0
3436,12.38,3,158,0.0,0,0,0.0,0,0
3438,11.66,3,3438,0.0,0,0,0.0,0,0
3439,12.18,3,808,0.0,0,0,0.0,0,0
3441,12.42,3,24,0.0,0,0,0.0,0,0
3445,12.31,3,145,0.0,0,0,0.0,0,0
3449,12.69,3,24,0.0,0,0,0.0,0,3-2-1
3450,12.46,3,110,0.0,0,0,0.0,0,0
3457,11.95,3,158,0.0,0,0,0.0,0,0
3460,12.32,3,3460,0.0,0,0,0.0,0,5-2-2
3463,13.15,3,135,0.0,0,0,0.0,0,0
3467,13.11,1,135,0.0,0,0,0.0,0,0
3468,11.48,3,221,0.0,0,0,0.0,0,0
3469,10.98,3,221,0.0,0,0,0.0,0,0
3471,11.31,3,375,0.0,0,0,0.0,0,0
3477,12.75,3,4,0.0,0,0,0.0,0,0
3483,13.44,3,434,0.0,0,0,0.0,0,0
3484,12.64,3,15,0.0,0,0,0.0,0,0
3485,12.69,3,135,0.0,0,0,0.0,0,0
3486,13.48,3,135,0.0,0,0,0.0,0,0
3487,12.41,3,15,0.0,0,0,0.0,0,0
3488,12.76,3,15,0.0,0,0,0.0,0,0
3489,13.02,1,4,0.0,0,0,0.0,0,0
3490,13.21,1,4,0.0,0,0,0.0,0,0
3491,12.07,3,847,0.0,0,0,0.0,0,0
3492,11.71,3,15,0.0,0,0,0.0,0,0
3494,12.55,3,4,0.0,0,0,0.0,0,0
3495,11.63,3,24,0.0,0,0,0.0,0,0
3498,13.96,3,4,0.0,0,0,0.0,0,0
3499,12.37,3,24,0.0,0,0,0.0,0,0
3502,11.7,3,24,0.0,0,0,0.0,0,0
3503,13.18,3,15,0.0,0,0,0.0,0,0
3504,11.98,3,24,0.0,0,0,0.0,0,0
3505,11.7,3,221,0.0,0,0,0.0,0,0
3506,11.61,3,221,0.0,0,0,0.0,0,0
3507,11.37,3,24,0.0,0,0,0.0,0,0
3515,12.41,3,158,0.0,0,0,0.0,0,0
3516,12.22,3,158,0.0,0,0,0.0,0,0
3518,12.23,3,15,0.0,0,0,0.0,0,0
3524,13.15,3,15,0.0,0,0,0.0,0,0
3530,13.96,3,135,0.0,0,0,0.0,0,0
3533,12.79,3,883,0.0,0,0,0.0,0,0
3537,12.3,3,170,0.0,0,0,0.0,0,0
3539,12.3,3,15,0.0,0,0,0.0,0,0
3542,12.3,3,490,0.0,0,0,0.0,0,5-2-2
3543,11.87,3,24,0.0,0,0,0.0,0,0
3545,12.16,3,158,0.0,0,0,0.0,0,0
3556,12.56,3,3330,0.0,0,0,0.0,0,0
3560,11.05,3,221,0.0,0,0,0.0,0,0
3561,10.93,3,3561,0.0,0,0,0.0,0,3/2J
3563,12.46,3,668,0.0,0,0,0.0,0,0
3569,12.18,3,15,0.0,0,0,0.0,0,0
3570,11.24,3,221,0.0,0,0,0.0,0,0
3582,11.6,3,221,0.0,0,0,0.0,0,0
3583,13.03,3,135,0.0,0,0,0.0,0,0
3591,12.07,3,24,0.0,0,0,0.0,0,0
3594,12.71,3,170,0.0,0,0,0.0,0,0
3597,11.76,3,24,0.0,0,0,0.0,0,0
3599,12.21,3,24,0.0,0,0,0.0,0,0
3600,12.69,3,1658,0.0,0,0,0.0,0,0
3601,12.51,3,24,0.0,0,0,0.0,0,0
3604,12.97,3,145,0.0,0,0,0.0,0,0
3611,12.71,3,668,0.0,0,0,0.0,0,0
3612,13.54,3,135,0.0,0,0,0.0,0,0
3613,12.68,3,4,0.0,0,0,0.0,0,0
3615,11.49,3,24,0.0,0,0,0.0,0,0
3616,12.12,3,15,0.0,0,0,0.0,0,0
3620,12.28,3,221,0.0,0,0,0.0,0,0
3621,12.39,3,24,0.0,0,0,0.0,0,0
3623,11.94,3,158,0.0,0,0,0.0,0,0
3626,12.16,3,10,0.0,0,0,0.0,0,0
3629,12.73,3,4,0.0,0,0,0.0,0,0
3630,12.62,3,668,0.0,0,0,0.0,0,0
3638,11.38,3,221,0.0,0,0,0.0,0,0
3657,12.6,3,4,0.0,0,0,0.0,0,0
3661,12.08,3,158,0.0,0,0,0.0,0,0
3662,11.96,3,15,0.0,0,0,0.0,0,0
3663,12.49,3,24,0.0,0,0,0.0,0,0
3666,12.09,3,24,0.0,0,0,0.0,0,0
3667,12.07,3,1040,0.0,0,0,0.0,0,0
3670,12.14,3,110,0.0,0,0,0.0,0,0
3697,13.45,3,4,0.0,0,0,0.0,0,0
3701,12.32,3,847,0.0,0,0,0.0,0,0
3703,13.95,3,4,0.0,0,0,0.0,0,0
3705,12.28,3,24,0.0,0,0,0.0,0,0
3707,12.18,3,15,0.0,0,0,0.0,0,2+2-1
3711,12.78,3,15,0.0,0,0,0.0,0,0
3713,11.39,3,221,0.0,0,0,0.0,0,0
3714,12.45,3,15,0.0,0,0,0.0,0,0
3717,12.23,3,3460,0.0,0,0,0.0,0,0
3720,13.19,3,4,0.0,0,0,0.0,0,0
3721,11.79,3,221,0.0,0,0,0.0,0,0
3724,11.55,3,93,0.0,0,0,0.0,0,0
3725,13.64,3,145,0.0,0,0,0.0,0,0
3726,12.0,3,158,0.0,0,0,0.0,0,0
3729,11.79,3,15,0.0,0,0,0.0,0,0
3734,12.64,3,847,0.0,0,0,0.0,0,0
3736,10.9,3,221,0.0,0,0,0.0,0,0
3750,11.99,3,221,0.0,0,0,0.0,0,0
3758,12.5,3,15,0.0,0,0,0.0,0,0
3765,12.74,3,158,0.0,0,0,0.0,0,0
3766,11.9,3,24,0.0,0,0,0.0,0,0
3771,13.77,3,883,0.0,0,0,0.0,0,0
3772,11.17,3,221,0.0,0,0,0.0,0,0
3774,11.1,3,221,0.0,0,0,0.0,0,0
3775,12.5,3,668,0.0,0,0,0.0,0,0
3778,12.54,3,158,0.0,0,0,0.0,0,0
3779,11.41,3,15,0.0,0,0,0.0,0,0
3780,12.06,3,158,0.0,0,0,0.0,0,0
3781,12.34,3,158,0.0,0,0,0.0,0,0
3782,12.53,3,4,0.0,0,0,0.0,0,0
3785,12.06,3,24,0.0,0,0,0.0,0,0
3786,11.22,3,170,0.0,0,0,0.0,0,0
3788,12.03,3,93,0.0,0,0,0.0,0,0
3790,12.62,3,24,0.0,0,0,0.0,0,0
3791,11.98,3,158,0.0,0,0,0.0,0,0
3797,12.78,3,24,0.0,0,0,0.0,0,0
3799,12.02,3,24,0.0,0,0,0.0,0,0
3804,12.48,3,158,0.0,0,0,0.0,0,0
3805,12.49,3,15,0.0,0,0,0.0,0,0
3811,11.72,1,3811,0.0,0,0,0.0,0,0
3814,12.28,3,24,0.0,0,0,0.0,0,0
3815,12.26,1,3815,0.0,0,0,0.0,0,0
3816,11.73,3,15,0.0,0,0,0.0,0,0
3818,13.95,1,135,0.0,0,0,0.0,0,0
3820,12.16,3,221,0.0,0,0,0.0,0,0
3827,12.84,3,3827,0.0,0,0,0.0,0,0
3829,11.99,3,668,0.0,0,0,0.0,0,0
3830,11.45,3,221,0.0,0,0,0.0,0,0
3832,12.37,3,24,0.0,0,0,0.0,0,0
3835,12.2,3,15,0.0,0,0,0.0,0,0
3852,12.08,3,24,0.0,0,0,0.0,0,0
3856,11.96,3,158,0.0,0,0,0.0,0,0
3857,13.24,3,135,0.0,0,0,0.0,0,0
3859,11.97,3,24,0.0,0,0,0.0,0,0
3860,11.6,3,93,0.0,0,0,0.0,0,0
